25210.0, {'247379907': 622.0, '252017285': 9.0, '256201389': 0, '26110729': 192.0, '280120513': 0, '32319828': 0, '62426694': 34.0, 'cluster_1098574052_1098574061_247379905': 353.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
27540.0, {'247379907': -73.0, '252017285': 8.0, '256201389': 0, '26110729': -139.0, '280120513': -20.0, '32319828': 15.0, '62426694': -5.0, 'cluster_1098574052_1098574061_247379905': -175.0}, {'247379907': 9, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 12}, {'247379907': 10, '252017285': 0, '256201389': 0, '26110729': 14, '280120513': 2, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 21}, 
27550.0, {'247379907': -100.0, '252017285': 0, '256201389': 0, '26110729': -166.0, '280120513': 31.0, '32319828': -7.0, '62426694': -23.0, 'cluster_1098574052_1098574061_247379905': -267.0}, {'247379907': 9, '252017285': 0, '256201389': 0, '26110729': 7, '280120513': 0, '32319828': 3, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 16}, {'247379907': 10, '252017285': 0, '256201389': 0, '26110729': 20, '280120513': 0, '32319828': 3, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 31}, 
27560.0, {'247379907': -100.0, '252017285': 0, '256201389': 0, '26110729': 551.0, '280120513': 0, '32319828': 7.0, '62426694': -32.0, 'cluster_1098574052_1098574061_247379905': -326.0}, {'247379907': 9, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 18}, {'247379907': 10, '252017285': 0, '256201389': 0, '26110729': 12, '280120513': 0, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 33}, 
27570.0, {'247379907': -100.0, '252017285': -7.0, '256201389': 0, '26110729': 310.0, '280120513': 0, '32319828': -11.0, '62426694': -35.0, 'cluster_1098574052_1098574061_247379905': -352.0}, {'247379907': 9, '252017285': 1, '256201389': 0, '26110729': 7, '280120513': 0, '32319828': 2, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 21}, {'247379907': 10, '252017285': 1, '256201389': 0, '26110729': 7, '280120513': 0, '32319828': 2, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 36}, 
27580.0, {'247379907': -121.0, '252017285': 7.0, '256201389': 0, '26110729': -99.0, '280120513': 0, '32319828': -20.0, '62426694': -50.0, 'cluster_1098574052_1098574061_247379905': -361.0}, {'247379907': 12, '252017285': 0, '256201389': 0, '26110729': 12, '280120513': 0, '32319828': 2, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 22}, {'247379907': 14, '252017285': 0, '256201389': 0, '26110729': 12, '280120513': 0, '32319828': 2, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 37}, 
27590.0, {'247379907': -147.0, '252017285': 0, '256201389': 0, '26110729': -129.0, '280120513': 0, '32319828': -21.0, '62426694': -61.0, 'cluster_1098574052_1098574061_247379905': -383.0}, {'247379907': 13, '252017285': 0, '256201389': 0, '26110729': 13, '280120513': 0, '32319828': 2, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 25}, {'247379907': 15, '252017285': 0, '256201389': 0, '26110729': 14, '280120513': 0, '32319828': 3, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 40}, 
27600.0, {'247379907': -158.0, '252017285': 0, '256201389': 0, '26110729': -167.0, '280120513': 0, '32319828': -47.0, '62426694': -76.0, 'cluster_1098574052_1098574061_247379905': -416.0}, {'247379907': 13, '252017285': 0, '256201389': 0, '26110729': 18, '280120513': 0, '32319828': 3, '62426694': 8, 'cluster_1098574052_1098574061_247379905': 28}, {'247379907': 16, '252017285': 0, '256201389': 0, '26110729': 20, '280120513': 0, '32319828': 5, '62426694': 8, 'cluster_1098574052_1098574061_247379905': 43}, 
27610.0, {'247379907': -183.0, '252017285': 0, '256201389': 0, '26110729': -189.0, '280120513': 0, '32319828': 99.0, '62426694': -80.0, 'cluster_1098574052_1098574061_247379905': -448.0}, {'247379907': 13, '252017285': 0, '256201389': 0, '26110729': 19, '280120513': 0, '32319828': 0, '62426694': 8, 'cluster_1098574052_1098574061_247379905': 32}, {'247379907': 20, '252017285': 0, '256201389': 0, '26110729': 21, '280120513': 0, '32319828': 0, '62426694': 8, 'cluster_1098574052_1098574061_247379905': 47}, 
27620.0, {'247379907': -207.0, '252017285': 0, '256201389': 0, '26110729': -221.0, '280120513': -2.0, '32319828': 0, '62426694': -80.0, 'cluster_1098574052_1098574061_247379905': -494.0}, {'247379907': 13, '252017285': 0, '256201389': 0, '26110729': 19, '280120513': 1, '32319828': 0, '62426694': 8, 'cluster_1098574052_1098574061_247379905': 34}, {'247379907': 21, '252017285': 0, '256201389': 0, '26110729': 23, '280120513': 1, '32319828': 0, '62426694': 8, 'cluster_1098574052_1098574061_247379905': 50}, 
27630.0, {'247379907': -231.0, '252017285': 0, '256201389': 0, '26110729': -249.0, '280120513': 2.0, '32319828': 0, '62426694': -80.0, 'cluster_1098574052_1098574061_247379905': 429.0}, {'247379907': 13, '252017285': 0, '256201389': 0, '26110729': 19, '280120513': 0, '32319828': 0, '62426694': 8, 'cluster_1098574052_1098574061_247379905': 31}, {'247379907': 24, '252017285': 0, '256201389': 0, '26110729': 26, '280120513': 0, '32319828': 0, '62426694': 8, 'cluster_1098574052_1098574061_247379905': 44}, 
27640.0, {'247379907': -224.0, '252017285': -2.0, '256201389': 0, '26110729': -157.0, '280120513': 0, '32319828': 0, '62426694': -89.0, 'cluster_1098574052_1098574061_247379905': -412.0}, {'247379907': 13, '252017285': 1, '256201389': 0, '26110729': 19, '280120513': 0, '32319828': 0, '62426694': 9, 'cluster_1098574052_1098574061_247379905': 31}, {'247379907': 23, '252017285': 1, '256201389': 0, '26110729': 21, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 43}, 
27650.0, {'247379907': -230.0, '252017285': 2.0, '256201389': 0, '26110729': 178.0, '280120513': 0, '32319828': 0, '62426694': -89.0, 'cluster_1098574052_1098574061_247379905': -430.0}, {'247379907': 13, '252017285': 0, '256201389': 0, '26110729': 18, '280120513': 0, '32319828': 0, '62426694': 9, 'cluster_1098574052_1098574061_247379905': 31}, {'247379907': 23, '252017285': 0, '256201389': 0, '26110729': 18, '280120513': 0, '32319828': 0, '62426694': 9, 'cluster_1098574052_1098574061_247379905': 43}, 
27660.0, {'247379907': 606.0, '252017285': 0, '256201389': 0, '26110729': -191.0, '280120513': 0, '32319828': 0, '62426694': -96.0, 'cluster_1098574052_1098574061_247379905': -469.0}, {'247379907': 10, '252017285': 0, '256201389': 0, '26110729': 21, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 31}, {'247379907': 18, '252017285': 0, '256201389': 0, '26110729': 21, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 48}, 
27670.0, {'247379907': 725.0, '252017285': 0, '256201389': 0, '26110729': -94.0, '280120513': -8.0, '32319828': 0, '62426694': -100.0, 'cluster_1098574052_1098574061_247379905': -442.0}, {'247379907': 7, '252017285': 0, '256201389': 0, '26110729': 20, '280120513': 1, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 31}, {'247379907': 15, '252017285': 0, '256201389': 0, '26110729': 20, '280120513': 1, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 46}, 
27680.0, {'247379907': -111.0, '252017285': -11.0, '256201389': 0, '26110729': 130.0, '280120513': 8.0, '32319828': 0, '62426694': -100.0, 'cluster_1098574052_1098574061_247379905': -297.0}, {'247379907': 9, '252017285': 3, '256201389': 0, '26110729': 17, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 30}, {'247379907': 15, '252017285': 3, '256201389': 0, '26110729': 20, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 45}, 
27690.0, {'247379907': -135.0, '252017285': 11.0, '256201389': 0, '26110729': -160.0, '280120513': 0, '32319828': 0, '62426694': -100.0, 'cluster_1098574052_1098574061_247379905': 633.0}, {'247379907': 10, '252017285': 0, '256201389': 0, '26110729': 17, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 28}, {'247379907': 15, '252017285': 0, '256201389': 0, '26110729': 18, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 40}, 
27700.0, {'247379907': -160.0, '252017285': 0, '256201389': 0, '26110729': 34.0, '280120513': 0, '32319828': -1.0, '62426694': 378.0, 'cluster_1098574052_1098574061_247379905': -400.0}, {'247379907': 11, '252017285': 0, '256201389': 0, '26110729': 15, '280120513': 0, '32319828': 1, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 28}, {'247379907': 16, '252017285': 0, '256201389': 0, '26110729': 23, '280120513': 0, '32319828': 1, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 40}, 
27710.0, {'247379907': 524.0, '252017285': 0, '256201389': 0, '26110729': 182.0, '280120513': 0, '32319828': 1.0, '62426694': -70.0, 'cluster_1098574052_1098574061_247379905': -402.0}, {'247379907': 9, '252017285': 0, '256201389': 0, '26110729': 13, '280120513': 0, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 28}, {'247379907': 11, '252017285': 0, '256201389': 0, '26110729': 21, '280120513': 0, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 41}, 
27720.0, {'247379907': -119.0, '252017285': 0, '256201389': 0, '26110729': 414.0, '280120513': 0, '32319828': 0, '62426694': -81.0, 'cluster_1098574052_1098574061_247379905': -421.0}, {'247379907': 9, '252017285': 0, '256201389': 0, '26110729': 8, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 28}, {'247379907': 14, '252017285': 0, '256201389': 0, '26110729': 19, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 43}, 
27730.0, {'247379907': -142.0, '252017285': 0, '256201389': 0, '26110729': -71.0, '280120513': 0, '32319828': 0, '62426694': -100.0, 'cluster_1098574052_1098574061_247379905': -430.0}, {'247379907': 10, '252017285': 0, '256201389': 0, '26110729': 8, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 28}, {'247379907': 15, '252017285': 0, '256201389': 0, '26110729': 17, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 43}, 
27740.0, {'247379907': -160.0, '252017285': 0, '256201389': -4.0, '26110729': -53.0, '280120513': 0, '32319828': 0, '62426694': 406.0, 'cluster_1098574052_1098574061_247379905': 604.0}, {'247379907': 11, '252017285': 0, '256201389': 1, '26110729': 10, '280120513': 0, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 26}, {'247379907': 16, '252017285': 0, '256201389': 1, '26110729': 18, '280120513': 0, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 38}, 
27750.0, {'247379907': 634.0, '252017285': 0, '256201389': 4.0, '26110729': -236.0, '280120513': 0, '32319828': 0, '62426694': -70.0, 'cluster_1098574052_1098574061_247379905': -380.0}, {'247379907': 8, '252017285': 0, '256201389': 0, '26110729': 17, '280120513': 0, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 26}, {'247379907': 10, '252017285': 0, '256201389': 0, '26110729': 27, '280120513': 0, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 38}, 
27760.0, {'247379907': -64.0, '252017285': 0, '256201389': 0, '26110729': 41.0, '280120513': 0, '32319828': 0, '62426694': -88.0, 'cluster_1098574052_1098574061_247379905': 300.0}, {'247379907': 8, '252017285': 0, '256201389': 0, '26110729': 22, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 23}, {'247379907': 11, '252017285': 0, '256201389': 0, '26110729': 23, '280120513': 0, '32319828': 0, '62426694': 11, 'cluster_1098574052_1098574061_247379905': 35}, 
27770.0, {'247379907': 349.0, '252017285': 0, '256201389': 0, '26110729': -242.0, '280120513': 0, '32319828': 0, '62426694': -113.0, 'cluster_1098574052_1098574061_247379905': -132.0}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 22, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 22}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 26, '280120513': 0, '32319828': 0, '62426694': 12, 'cluster_1098574052_1098574061_247379905': 36}, 
27780.0, {'247379907': 338.0, '252017285': 0, '256201389': 0, '26110729': 279.0, '280120513': 0, '32319828': 0, '62426694': -82.0, 'cluster_1098574052_1098574061_247379905': -360.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 19, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 22}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 23, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 36}, 
27790.0, {'247379907': -40.0, '252017285': 0, '256201389': 0, '26110729': 361.0, '280120513': 0, '32319828': 0, '62426694': 456.0, 'cluster_1098574052_1098574061_247379905': 635.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 15, '280120513': 0, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 21}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 23, '280120513': 0, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 32}, 
27800.0, {'247379907': -48.0, '252017285': 0, '256201389': 0, '26110729': -24.0, '280120513': -1.0, '32319828': 0, '62426694': -70.0, 'cluster_1098574052_1098574061_247379905': 879.0}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 12, '280120513': 1, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 22}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 19, '280120513': 1, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 27}, 
27810.0, {'247379907': -66.0, '252017285': 0, '256201389': 0, '26110729': -204.0, '280120513': 1.0, '32319828': 0, '62426694': -84.0, 'cluster_1098574052_1098574061_247379905': -270.0}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 12, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 22}, {'247379907': 8, '252017285': 0, '256201389': 0, '26110729': 21, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 27}, 
27820.0, {'247379907': -90.0, '252017285': 0, '256201389': 0, '26110729': 57.0, '280120513': 0, '32319828': 0, '62426694': -103.0, 'cluster_1098574052_1098574061_247379905': 589.0}, {'247379907': 6, '252017285': 0, '256201389': 0, '26110729': 9, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 20}, {'247379907': 9, '252017285': 0, '256201389': 0, '26110729': 16, '280120513': 0, '32319828': 0, '62426694': 11, 'cluster_1098574052_1098574061_247379905': 26}, 
27830.0, {'247379907': 107.0, '252017285': -14.0, '256201389': 0, '26110729': 126.0, '280120513': 0, '32319828': 0, '62426694': -110.0, 'cluster_1098574052_1098574061_247379905': -127.0}, {'247379907': 4, '252017285': 3, '256201389': 0, '26110729': 9, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 22}, {'247379907': 7, '252017285': 3, '256201389': 0, '26110729': 11, '280120513': 0, '32319828': 0, '62426694': 11, 'cluster_1098574052_1098574061_247379905': 26}, 
27840.0, {'247379907': -32.0, '252017285': 14.0, '256201389': 0, '26110729': -5.0, '280120513': 0, '32319828': 0, '62426694': 325.0, 'cluster_1098574052_1098574061_247379905': 647.0}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 9, '280120513': 0, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 20}, {'247379907': 6, '252017285': 0, '256201389': 0, '26110729': 9, '280120513': 0, '32319828': 0, '62426694': 8, 'cluster_1098574052_1098574061_247379905': 22}, 
27850.0, {'247379907': -94.0, '252017285': 0, '256201389': 0, '26110729': 203.0, '280120513': 0, '32319828': 0, '62426694': -47.0, 'cluster_1098574052_1098574061_247379905': -260.0}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 0, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 20}, {'247379907': 11, '252017285': 0, '256201389': 0, '26110729': 9, '280120513': 0, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 29}, 
27860.0, {'247379907': -73.0, '252017285': 0, '256201389': 0, '26110729': 225.0, '280120513': -9.0, '32319828': 0, '62426694': -83.0, 'cluster_1098574052_1098574061_247379905': -352.0}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 3, '280120513': 2, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 20}, {'247379907': 9, '252017285': 0, '256201389': 0, '26110729': 8, '280120513': 2, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 39}, 
27870.0, {'247379907': 179.0, '252017285': -5.0, '256201389': 0, '26110729': -80.0, '280120513': -20.0, '32319828': 0, '62426694': 282.0, 'cluster_1098574052_1098574061_247379905': 573.0}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 3, '280120513': 2, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 17}, {'247379907': 5, '252017285': 1, '256201389': 0, '26110729': 8, '280120513': 2, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 38}, 
27880.0, {'247379907': -70.0, '252017285': -10.0, '256201389': 0, '26110729': 254.0, '280120513': -35.0, '32319828': 0, '62426694': -77.0, 'cluster_1098574052_1098574061_247379905': 1196.0}, {'247379907': 6, '252017285': 1, '256201389': 0, '26110729': 4, '280120513': 4, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 12}, {'247379907': 10, '252017285': 1, '256201389': 0, '26110729': 8, '280120513': 6, '32319828': 0, '62426694': 8, 'cluster_1098574052_1098574061_247379905': 29}, 
27890.0, {'247379907': 100.0, '252017285': -16.0, '256201389': 0, '26110729': 139.0, '280120513': -78.0, '32319828': 0, '62426694': -67.0, 'cluster_1098574052_1098574061_247379905': 78.0}, {'247379907': 7, '252017285': 2, '256201389': 0, '26110729': 1, '280120513': 5, '32319828': 0, '62426694': 8, 'cluster_1098574052_1098574061_247379905': 11}, {'247379907': 9, '252017285': 2, '256201389': 0, '26110729': 2, '280120513': 8, '32319828': 0, '62426694': 8, 'cluster_1098574052_1098574061_247379905': 27}, 
27900.0, {'247379907': -88.0, '252017285': 31.0, '256201389': 0, '26110729': -41.0, '280120513': -61.0, '32319828': 0, '62426694': -80.0, 'cluster_1098574052_1098574061_247379905': -74.0}, {'247379907': 10, '252017285': 0, '256201389': 0, '26110729': 4, '280120513': 6, '32319828': 0, '62426694': 8, 'cluster_1098574052_1098574061_247379905': 11}, {'247379907': 11, '252017285': 0, '256201389': 0, '26110729': 8, '280120513': 8, '32319828': 0, '62426694': 8, 'cluster_1098574052_1098574061_247379905': 24}, 
