25210.0, {'247379907': 798.0, '252017285': 16.0, '256201389': 0, '26110729': 2822.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
27540.0, {'247379907': 20.0, '252017285': -10.0, '256201389': 5.0, '26110729': -9.0, '280120513': 0, '32319828': -1.0, '62426694': 10.0, 'cluster_1098574052_1098574061_247379905': 111.0}, {'247379907': 9, '252017285': 1, '256201389': 0, '26110729': 1, '280120513': 0, '32319828': 1, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 9}, {'247379907': 11, '252017285': 1, '256201389': 0, '26110729': 1, '280120513': 0, '32319828': 1, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 9}, 
27550.0, {'247379907': -41.0, '252017285': -10.0, '256201389': 0, '26110729': 9.0, '280120513': 0, '32319828': 1.0, '62426694': -20.0, 'cluster_1098574052_1098574061_247379905': 122.0}, {'247379907': 9, '252017285': 1, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 9, '252017285': 1, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 4}, 
27560.0, {'247379907': -95.0, '252017285': 15.0, '256201389': 0, '26110729': -23.0, '280120513': 0, '32319828': 0, '62426694': -29.0, 'cluster_1098574052_1098574061_247379905': 82.0}, {'247379907': 11, '252017285': 1, '256201389': 0, '26110729': 3, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 11, '252017285': 1, '256201389': 0, '26110729': 3, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 0}, 
27570.0, {'247379907': -116.0, '252017285': 5.0, '256201389': 0, '26110729': -58.0, '280120513': 0, '32319828': 0, '62426694': -34.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 13, '252017285': 0, '256201389': 0, '26110729': 7, '280120513': 0, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 13, '252017285': 0, '256201389': 0, '26110729': 8, '280120513': 0, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 0}, 
27580.0, {'247379907': 106.0, '252017285': -1.0, '256201389': 0, '26110729': -86.0, '280120513': 0, '32319828': 0, '62426694': 71.0, 'cluster_1098574052_1098574061_247379905': -4.0}, {'247379907': 10, '252017285': 1, '256201389': 0, '26110729': 11, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 10, '252017285': 1, '256201389': 0, '26110729': 11, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 2}, 
27590.0, {'247379907': -100.0, '252017285': 1.0, '256201389': 0, '26110729': -125.0, '280120513': 0, '32319828': 0, '62426694': 14.0, 'cluster_1098574052_1098574061_247379905': 4.0}, {'247379907': 10, '252017285': 0, '256201389': 0, '26110729': 14, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 10, '252017285': 0, '256201389': 0, '26110729': 14, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
27600.0, {'247379907': -108.0, '252017285': -17.0, '256201389': 0, '26110729': -23.0, '280120513': -32.0, '32319828': -8.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -17.0}, {'247379907': 10, '252017285': 3, '256201389': 0, '26110729': 14, '280120513': 5, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 11, '252017285': 3, '256201389': 0, '26110729': 17, '280120513': 5, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 5}, 
27610.0, {'247379907': 222.0, '252017285': -30.0, '256201389': 0, '26110729': -102.0, '280120513': 5.0, '32319828': -14.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -70.0}, {'247379907': 7, '252017285': 3, '256201389': 0, '26110729': 14, '280120513': 2, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 9}, {'247379907': 7, '252017285': 3, '256201389': 0, '26110729': 20, '280120513': 2, '32319828': 2, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 9}, 
27620.0, {'247379907': -80.0, '252017285': 38.0, '256201389': 0, '26110729': -124.0, '280120513': -20.0, '32319828': 22.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -105.0}, {'247379907': 7, '252017285': 1, '256201389': 0, '26110729': 14, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 12}, {'247379907': 10, '252017285': 1, '256201389': 0, '26110729': 16, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 12}, 
27630.0, {'247379907': 204.0, '252017285': 8.0, '256201389': 0, '26110729': -100.0, '280120513': -24.0, '32319828': 0, '62426694': -8.0, 'cluster_1098574052_1098574061_247379905': -30.0}, {'247379907': 6, '252017285': 1, '256201389': 0, '26110729': 14, '280120513': 3, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 11}, {'247379907': 7, '252017285': 1, '256201389': 0, '26110729': 14, '280120513': 3, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 11}, 
27640.0, {'247379907': -90.0, '252017285': 1.0, '256201389': -4.0, '26110729': 67.0, '280120513': -30.0, '32319828': 0, '62426694': 8.0, 'cluster_1098574052_1098574061_247379905': -110.0}, {'247379907': 6, '252017285': 0, '256201389': 1, '26110729': 11, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 11}, {'247379907': 10, '252017285': 0, '256201389': 1, '26110729': 12, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 11}, 
27650.0, {'247379907': -100.0, '252017285': 0, '256201389': 4.0, '26110729': 229.0, '280120513': -33.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -110.0}, {'247379907': 6, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 4, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 11}, {'247379907': 10, '252017285': 0, '256201389': 0, '26110729': 10, '280120513': 4, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 11}, 
27660.0, {'247379907': -100.0, '252017285': 0, '256201389': 0, '26110729': 154.0, '280120513': 121.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 73.0}, {'247379907': 6, '252017285': 0, '256201389': 0, '26110729': 2, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 8}, {'247379907': 10, '252017285': 0, '256201389': 0, '26110729': 8, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 8}, 
27670.0, {'247379907': -105.0, '252017285': -2.0, '256201389': 0, '26110729': 56.0, '280120513': 13.0, '32319828': 0, '62426694': -1.0, 'cluster_1098574052_1098574061_247379905': 224.0}, {'247379907': 6, '252017285': 1, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 11, '252017285': 1, '256201389': 0, '26110729': 6, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, 
27680.0, {'247379907': -114.0, '252017285': -33.0, '256201389': -6.0, '26110729': -81.0, '280120513': 0, '32319828': 0, '62426694': -19.0, 'cluster_1098574052_1098574061_247379905': 145.0}, {'247379907': 6, '252017285': 4, '256201389': 1, '26110729': 4, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 12, '252017285': 4, '256201389': 1, '26110729': 11, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, 
27690.0, {'247379907': -4.0, '252017285': 20.0, '256201389': -10.0, '26110729': -69.0, '280120513': 0, '32319828': 0, '62426694': -23.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 6, '252017285': 2, '256201389': 1, '26110729': 3, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 12, '252017285': 2, '256201389': 1, '26110729': 10, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 0}, 
27700.0, {'247379907': -120.0, '252017285': 14.0, '256201389': -10.0, '26110729': -133.0, '280120513': 0, '32319828': -2.0, '62426694': 43.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 6, '252017285': 1, '256201389': 1, '26110729': 6, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 12, '252017285': 1, '256201389': 1, '26110729': 19, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
27710.0, {'247379907': -125.0, '252017285': 1.0, '256201389': -10.0, '26110729': -224.0, '280120513': -15.0, '32319828': 2.0, '62426694': -7.0, 'cluster_1098574052_1098574061_247379905': -15.0}, {'247379907': 6, '252017285': 0, '256201389': 1, '26110729': 9, '280120513': 3, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 13, '252017285': 0, '256201389': 1, '26110729': 24, '280120513': 3, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 3}, 
27720.0, {'247379907': 571.0, '252017285': 0, '256201389': 36.0, '26110729': -274.0, '280120513': -46.0, '32319828': 0, '62426694': -20.0, 'cluster_1098574052_1098574061_247379905': 15.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 13, '280120513': 3, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 8, '252017285': 0, '256201389': 0, '26110729': 29, '280120513': 6, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, 
27730.0, {'247379907': -43.0, '252017285': 0, '256201389': 0, '26110729': 288.0, '280120513': -60.0, '32319828': -9.0, '62426694': -20.0, 'cluster_1098574052_1098574061_247379905': -7.0}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 14, '280120513': 3, '32319828': 2, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 7, '252017285': 0, '256201389': 0, '26110729': 25, '280120513': 6, '32319828': 2, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 2}, 
27740.0, {'247379907': -80.0, '252017285': 0, '256201389': 0, '26110729': -270.0, '280120513': 121.0, '32319828': -24.0, '62426694': -29.0, 'cluster_1098574052_1098574061_247379905': -20.0}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 15, '280120513': 0, '32319828': 2, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 8, '252017285': 0, '256201389': 0, '26110729': 30, '280120513': 0, '32319828': 3, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 2}, 
27750.0, {'247379907': 539.0, '252017285': 0, '256201389': 0, '26110729': -325.0, '280120513': 0, '32319828': 33.0, '62426694': -60.0, 'cluster_1098574052_1098574061_247379905': -25.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 15, '280120513': 0, '32319828': 0, '62426694': 6, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 34, '280120513': 0, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 3}, 
27760.0, {'247379907': -4.0, '252017285': 0, '256201389': 0, '26110729': -279.0, '280120513': 0, '32319828': -2.0, '62426694': 51.0, 'cluster_1098574052_1098574061_247379905': -30.0}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 17, '280120513': 0, '32319828': 1, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 32, '280120513': 0, '32319828': 1, '62426694': 6, 'cluster_1098574052_1098574061_247379905': 3}, 
27770.0, {'247379907': 18.0, '252017285': 0, '256201389': 0, '26110729': -351.0, '280120513': 0, '32319828': -10.0, '62426694': -53.0, 'cluster_1098574052_1098574061_247379905': -30.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 18, '280120513': 0, '32319828': 1, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 36, '280120513': 0, '32319828': 1, '62426694': 8, 'cluster_1098574052_1098574061_247379905': 3}, 
27780.0, {'247379907': 0.0, '252017285': 0, '256201389': -7.0, '26110729': -369.0, '280120513': 0, '32319828': -10.0, '62426694': 39.0, 'cluster_1098574052_1098574061_247379905': 112.0}, {'247379907': 1, '252017285': 0, '256201389': 1, '26110729': 19, '280120513': 0, '32319828': 1, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 2, '252017285': 0, '256201389': 1, '26110729': 37, '280120513': 0, '32319828': 1, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 0}, 
27790.0, {'247379907': -2.0, '252017285': -6.0, '256201389': 7.0, '26110729': -361.0, '280120513': 0, '32319828': 22.0, '62426694': -50.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 20, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 38, '280120513': 0, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 0}, 
27800.0, {'247379907': 44.0, '252017285': -10.0, '256201389': 0, '26110729': 263.0, '280120513': 0, '32319828': 0, '62426694': 84.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 19, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 34, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, 
27810.0, {'247379907': 0, '252017285': -10.0, '256201389': 0, '26110729': 274.0, '280120513': 0, '32319828': 0, '62426694': -20.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 20, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 34, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, 
27820.0, {'247379907': -7.0, '252017285': 26.0, '256201389': 0, '26110729': -259.0, '280120513': 0, '32319828': 0, '62426694': -21.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 24, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 38, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 0}, 
27830.0, {'247379907': -30.0, '252017285': 0, '256201389': 0, '26110729': -390.0, '280120513': 0, '32319828': 0, '62426694': -19.0, 'cluster_1098574052_1098574061_247379905': -3.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 39, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 1}, 
27840.0, {'247379907': -58.0, '252017285': 0, '256201389': 0, '26110729': -390.0, '280120513': -1.0, '32319828': 0, '62426694': -20.0, 'cluster_1098574052_1098574061_247379905': -25.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 25, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 7, '252017285': 0, '256201389': 0, '26110729': 39, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 4}, 
27850.0, {'247379907': 95.0, '252017285': 0, '256201389': 0, '26110729': -390.0, '280120513': -10.0, '32319828': 0, '62426694': 145.0, 'cluster_1098574052_1098574061_247379905': -13.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 25, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 39, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, 
27860.0, {'247379907': -23.0, '252017285': 0, '256201389': 0, '26110729': -400.0, '280120513': -19.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -43.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 28, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 42, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 6}, 
27870.0, {'247379907': -12.0, '252017285': 0, '256201389': 0, '26110729': 405.0, '280120513': -39.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -60.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 25, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 42, '280120513': 4, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 6}, 
27880.0, {'247379907': -35.0, '252017285': 0, '256201389': 0, '26110729': -356.0, '280120513': -42.0, '32319828': 0, '62426694': -26.0, 'cluster_1098574052_1098574061_247379905': -64.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 25, '280120513': 3, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 37, '280120513': 5, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 7}, 
27890.0, {'247379907': -63.0, '252017285': -1.0, '256201389': 0, '26110729': -373.0, '280120513': 99.0, '32319828': 0, '62426694': -12.0, 'cluster_1098574052_1098574061_247379905': -70.0}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 26, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 7, '252017285': 1, '256201389': 0, '26110729': 38, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 7}, 
27900.0, {'247379907': -70.0, '252017285': -7.0, '256201389': 0, '26110729': -367.0, '280120513': -11.0, '32319828': -6.0, '62426694': -20.0, 'cluster_1098574052_1098574061_247379905': -80.0}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 25, '280120513': 1, '32319828': 1, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 7, '252017285': 1, '256201389': 0, '26110729': 37, '280120513': 2, '32319828': 1, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 9}, 
